date,store,product_name,category,units_sold,unit_price_bdt,discount_pct,revenue_bdt,is_weekend,is_festival,festival_name,is_promotion,payment_method,customer_type
2024-10-16,Gulshan,Panjabi (Ready-made),Fashion,4,983.03,0.0,3932.12,0,0,None,0,Card,Walk-in
2024-10-16,Gulshan,Saree (Cotton),Fashion,3,1455.38,0.0,4366.14,0,0,None,0,bKash,Wholesale
2024-10-16,Gulshan,Rice (Miniket) 5kg,Grocery,18,424.9,0.0,7648.2,0,0,None,0,Card,Walk-in
2024-10-16,Gulshan,Soybean Oil 5L,Grocery,11,873.79,0.0,9611.69,0,0,None,0,bKash,Regular
2024-10-16,Gulshan,Lentils (Masoor Dal) 1kg,Grocery,22,142.32,0.0,3131.04,0,0,None,0,Nagad,Walk-in
2024-10-16,Gulshan,Sugar 1kg,Grocery,15,129.21,0.0,1938.15,0,0,None,0,Cash,Wholesale
2024-10-16,Gulshan,Tea (Ispahani) 400g,Grocery,12,257.99,0.0,3095.88,0,0,None,0,bKash,Regular
2024-10-16,Gulshan,Detergent Powder 1kg,Household,10,175.24,0.0,1752.4,0,0,None,0,Nagad,Walk-in
2024-10-16,Gulshan,Toothpaste 100g,Personal Care,19,94.6,0.0,1797.4,0,0,None,0,Cash,Regular
2024-10-16,Gulshan,Hand Sanitizer 200ml,Personal Care,6,125.19,0.0,751.14,0,0,None,0,bKash,Regular
2024-10-16,Gulshan,Instant Noodles (Pack),Snacks,42,19.7,0.0,827.4,0,0,None,0,Card,Regular
2024-10-16,Gulshan,Biscuits (Family Pack),Snacks,33,86.39,0.0,2850.87,0,0,None,0,bKash,Regular
2024-10-16,Gulshan,Notebook (200 pages),Stationery,27,43.0,0.0,1161.0,0,0,None,0,Nagad,Walk-in
2024-10-16,Uttara,Soft Drink 1.5L,Beverages,24,109.9,0.0,2637.6,0,0,None,0,bKash,Walk-in
2024-10-16,Uttara,Mineral Water 1L,Beverages,24,24.71,0.0,593.04,0,0,None,0,Card,Walk-in
2024-10-16,Uttara,Panjabi (Ready-made),Fashion,2,959.01,0.0,1918.02,0,0,None,0,bKash,Walk-in
2024-10-16,Uttara,Saree (Cotton),Fashion,2,1341.69,0.0,2683.38,0,0,None,0,Card,Walk-in
2024-10-16,Uttara,Rice (Miniket) 5kg,Grocery,20,438.98,0.0,8779.6,0,0,None,0,bKash,Regular
2024-10-16,Uttara,Soybean Oil 5L,Grocery,12,799.02,0.0,9588.24,0,0,None,0,bKash,Walk-in
2024-10-16,Uttara,Lentils (Masoor Dal) 1kg,Grocery,11,135.44,0.0,1489.84,0,0,None,0,Cash,Regular
2024-10-16,Uttara,Sugar 1kg,Grocery,11,131.01,0.0,1441.11,0,0,None,0,Nagad,Regular
2024-10-16,Uttara,Tea (Ispahani) 400g,Grocery,9,254.15,0.0,2287.35,0,0,None,0,Nagad,Regular
2024-10-16,Uttara,Detergent Powder 1kg,Household,10,177.39,0.0,1773.9,0,0,None,0,bKash,Wholesale
2024-10-16,Uttara,Toothpaste 100g,Personal Care,17,98.82,0.0,1679.94,0,0,None,0,bKash,Wholesale
2024-10-16,Uttara,Hand Sanitizer 200ml,Personal Care,8,120.4,0.0,963.2,0,0,None,0,Nagad,Wholesale
2024-10-16,Uttara,Instant Noodles (Pack),Snacks,40,20.09,0.0,803.6,0,0,None,0,bKash,Walk-in
2024-10-16,Uttara,Biscuits (Family Pack),Snacks,18,89.89,0.0,1618.02,0,0,None,0,Cash,Walk-in
2024-10-16,Uttara,Notebook (200 pages),Stationery,25,46.67,0.0,1166.75,0,0,None,0,bKash,Walk-in
2024-10-17,Chattogram,Soft Drink 1.5L,Beverages,19,112.77,0.0,2142.63,0,0,None,0,Cash,Walk-in
2024-10-17,Chattogram,Mineral Water 1L,Beverages,23,24.42,0.0,561.66,0,0,None,0,Cash,Walk-in
2024-10-17,Chattogram,Panjabi (Ready-made),Fashion,3,956.58,0.0,2869.74,0,0,None,0,bKash,Walk-in
2024-10-17,Chattogram,Saree (Cotton),Fashion,1,1421.53,0.0,1421.53,0,0,None,0,bKash,Walk-in
2024-10-17,Chattogram,Rice (Miniket) 5kg,Grocery,8,407.94,0.0,3263.52,0,0,None,0,bKash,Regular
2024-10-17,Chattogram,Soybean Oil 5L,Grocery,9,866.01,0.0,7794.09,0,0,None,0,Card,Walk-in
2024-10-17,Chattogram,Lentils (Masoor Dal) 1kg,Grocery,13,138.11,0.0,1795.43,0,0,None,0,Cash,Walk-in
2024-10-17,Chattogram,Sugar 1kg,Grocery,9,134.7,0.0,1212.3,0,0,None,0,Cash,Walk-in
2024-10-17,Chattogram,Tea (Ispahani) 400g,Grocery,9,276.44,0.0,2487.96,0,0,None,0,bKash,Walk-in
2024-10-17,Chattogram,Detergent Powder 1kg,Household,11,178.23,0.0,1960.53,0,0,None,0,Cash,Walk-in
2024-10-17,Chattogram,Toothpaste 100g,Personal Care,14,101.57,0.0,1421.98,0,0,None,0,bKash,Regular
2024-10-17,Chattogram,Hand Sanitizer 200ml,Personal Care,8,118.39,0.0,947.12,0,0,None,0,bKash,Walk-in
2024-10-17,Chattogram,Instant Noodles (Pack),Snacks,32,18.96,0.0,606.72,0,0,None,0,Cash,Walk-in
2024-10-17,Chattogram,Biscuits (Family Pack),Snacks,20,86.93,0.0,1738.6,0,0,None,0,Card,Walk-in
2024-10-17,Chattogram,Notebook (200 pages),Stationery,14,47.37,0.0,663.18,0,0,None,0,Nagad,Walk-in
2024-10-17,Dhanmondi,Soft Drink 1.5L,Beverages,35,109.66,0.0,3838.1,0,0,None,0,bKash,Walk-in
2024-10-17,Dhanmondi,Mineral Water 1L,Beverages,43,25.21,0.0,1084.03,0,0,None,0,Nagad,Walk-in
2024-10-17,Dhanmondi,Panjabi (Ready-made),Fashion,3,964.18,0.0,2892.54,0,0,None,0,bKash,Regular
2024-10-17,Dhanmondi,Saree (Cotton),Fashion,3,1399.47,0.0,4198.41,0,0,None,0,Cash,Walk-in
2024-10-17,Dhanmondi,Rice (Miniket) 5kg,Grocery,23,414.41,0.0,9531.43,0,0,None,0,Nagad,Walk-in
2024-10-17,Dhanmondi,Soybean Oil 5L,Grocery,14,810.65,0.0,11349.1,0,0,None,0,Nagad,Walk-in
2024-10-17,Dhanmondi,Lentils (Masoor Dal) 1kg,Grocery,16,133.95,0.0,2143.2,0,0,None,0,Nagad,Regular
2024-10-17,Dhanmondi,Sugar 1kg,Grocery,14,127.32,0.0,1782.48,0,0,None,0,bKash,Walk-in
2024-10-17,Dhanmondi,Tea (Ispahani) 400g,Grocery,13,280.63,0.0,3648.19,0,0,None,0,Cash,Walk-in
2024-10-17,Dhanmondi,Detergent Powder 1kg,Household,16,178.35,0.0,2853.6,0,0,None,0,Cash,Regular
2024-10-17,Dhanmondi,Toothpaste 100g,Personal Care,21,95.39,0.0,2003.19,0,0,None,0,bKash,Walk-in
2024-10-17,Dhanmondi,Hand Sanitizer 200ml,Personal Care,10,117.44,0.0,1174.4,0,0,None,0,Cash,Regular
2024-10-17,Dhanmondi,Instant Noodles (Pack),Snacks,45,20.25,0.0,911.25,0,0,None,0,bKash,Walk-in
2024-10-17,Dhanmondi,Biscuits (Family Pack),Snacks,24,90.84,0.0,2180.16,0,0,None,0,Cash,Walk-in
2024-10-17,Dhanmondi,Notebook (200 pages),Stationery,23,46.28,0.0,1064.44,0,0,None,0,Cash,Walk-in
2024-10-17,Gulshan,Soft Drink 1.5L,Beverages,30,111.11,0.0,3333.3,0,0,None,0,Cash,Regular
2024-10-17,Gulshan,Mineral Water 1L,Beverages,46,25.69,0.0,1181.74,0,0,None,0,Nagad,Walk-in
2024-10-17,Gulshan,Panjabi (Ready-made),Fashion,4,994.9,0.0,3979.6,0,0,None,0,bKash,Walk-in
2024-10-17,Gulshan,Saree (Cotton),Fashion,2,1369.45,0.0,2738.9,0,0,None,0,Cash,Regular
2024-10-17,Gulshan,Rice (Miniket) 5kg,Grocery,23,445.57,0.0,10248.11,0,0,None,0,Cash,Regular
2024-10-17,Gulshan,Soybean Oil 5L,Grocery,17,784.9,0.0,13343.3,0,0,None,0,Cash,Walk-in
2024-10-17,Gulshan,Lentils (Masoor Dal) 1kg,Grocery,19,137.71,0.0,2616.49,0,0,None,0,bKash,Walk-in
2024-10-17,Gulshan,Sugar 1kg,Grocery,13,129.66,0.0,1685.58,0,0,None,0,Cash,Regular
2024-10-17,Gulshan,Tea (Ispahani) 400g,Grocery,13,244.65,0.0,3180.45,0,0,None,0,Nagad,Regular
2024-10-17,Gulshan,Detergent Powder 1kg,Household,16,176.32,0.0,2821.12,0,0,None,0,bKash,Walk-in
2024-10-17,Gulshan,Toothpaste 100g,Personal Care,18,93.16,0.0,1676.88,0,0,None,0,Cash,Regular
2024-10-17,Gulshan,Hand Sanitizer 200ml,Personal Care,12,119.97,0.0,1439.64,0,0,None,0,Cash,Wholesale
2024-10-17,Gulshan,Instant Noodles (Pack),Snacks,52,19.37,0.0,1007.24,0,0,None,0,Cash,Walk-in
2024-10-17,Gulshan,Biscuits (Family Pack),Snacks,29,88.24,0.0,2558.96,0,0,None,0,Card,Walk-in
2024-10-17,Gulshan,Notebook (200 pages),Stationery,27,44.69,0.0,1206.63,0,0,None,0,Nagad,Walk-in
2024-10-17,Uttara,Soft Drink 1.5L,Beverages,24,106.28,0.0,2550.72,0,0,None,0,Card,Regular
2024-10-17,Uttara,Mineral Water 1L,Beverages,52,24.6,0.0,1279.2,0,0,None,0,Nagad,Walk-in
2024-10-17,Uttara,Panjabi (Ready-made),Fashion,3,943.06,0.0,2829.18,0,0,None,0,Card,Walk-in
2024-10-17,Uttara,Saree (Cotton),Fashion,2,1474.59,0.0,2949.18,0,0,None,0,Cash,Walk-in
2024-10-17,Uttara,Rice (Miniket) 5kg,Grocery,21,411.13,0.0,8633.73,0,0,None,0,Card,Wholesale
2024-10-17,Uttara,Soybean Oil 5L,Grocery,9,859.75,0.0,7737.75,0,0,None,0,bKash,Walk-in
2024-10-17,Uttara,Lentils (Masoor Dal) 1kg,Grocery,16,138.21,0.0,2211.36,0,0,None,0,Card,Walk-in
2024-10-17,Uttara,Sugar 1kg,Grocery,17,135.42,0.0,2302.14,0,0,None,0,bKash,Walk-in
2024-10-17,Uttara,Tea (Ispahani) 400g,Grocery,7,261.44,0.0,1830.08,0,0,None,0,bKash,Walk-in
2024-10-17,Uttara,Detergent Powder 1kg,Household,14,178.84,0.0,2503.76,0,0,None,0,Cash,Walk-in
2024-10-17,Uttara,Toothpaste 100g,Personal Care,18,92.21,0.0,1659.78,0,0,None,0,Cash,Regular
2024-10-17,Uttara,Hand Sanitizer 200ml,Personal Care,7,121.1,0.0,847.7,0,0,None,0,bKash,Wholesale
2024-10-17,Uttara,Instant Noodles (Pack),Snacks,41,18.97,0.0,777.77,0,0,None,0,bKash,Walk-in
2024-10-17,Uttara,Biscuits (Family Pack),Snacks,26,87.88,0.0,2284.88,0,0,None,0,Cash,Regular
2024-10-17,Uttara,Notebook (200 pages),Stationery,16,44.77,0.0,716.32,0,0,None,0,Cash,Walk-in
2024-10-18,Chattogram,Soft Drink 1.5L,Beverages,37,103.43,9.3,3471.01,1,0,None,1,Nagad,Walk-in
2024-10-18,Chattogram,Mineral Water 1L,Beverages,56,25.52,17.3,1181.88,1,0,None,1,bKash,Walk-in
2024-10-18,Chattogram,Panjabi (Ready-made),Fashion,4,921.8,19.5,2968.2,1,0,None,1,Nagad,Walk-in
2024-10-18,Chattogram,Saree (Cotton),Fashion,3,1313.02,12.9,3430.92,1,0,None,1,Card,Regular
2024-10-18,Chattogram,Rice (Miniket) 5kg,Grocery,20,392.23,13.0,6824.8,1,0,None,1,bKash,Walk-in
2024-10-18,Chattogram,Soybean Oil 5L,Grocery,10,844.06,16.9,7014.14,1,0,None,1,Cash,Regular
2024-10-18,Chattogram,Lentils (Masoor Dal) 1kg,Grocery,18,141.74,18.2,2086.98,1,0,None,1,Cash,Wholesale
2024-10-18,Chattogram,Sugar 1kg,Grocery,14,124.12,12.4,1522.21,1,0,None,1,bKash,Regular
2024-10-18,Chattogram,Tea (Ispahani) 400g,Grocery,8,251.34,16.3,1682.97,1,0,None,1,Nagad,Regular
2024-10-18,Chattogram,Detergent Powder 1kg,Household,14,183.62,19.2,2077.11,1,0,None,1,Cash,Walk-in
2024-10-18,Chattogram,Toothpaste 100g,Personal Care,18,92.57,5.7,1571.28,1,0,None,1,Cash,Regular
2024-10-18,Chattogram,Hand Sanitizer 200ml,Personal Care,11,126.81,16.3,1167.54,1,0,None,1,Cash,Regular
2024-10-18,Chattogram,Instant Noodles (Pack),Snacks,63,20.22,18.5,1038.2,1,0,None,1,bKash,Wholesale
2024-10-18,Chattogram,Biscuits (Family Pack),Snacks,19,90.79,19.8,1383.46,1,0,None,1,Card,Walk-in
2024-10-18,Chattogram,Notebook (200 pages),Stationery,30,45.9,16.9,1144.29,1,0,None,1,Cash,Walk-in
2024-10-18,Dhanmondi,Soft Drink 1.5L,Beverages,36,105.87,0.0,3811.32,1,0,None,0,Cash,Regular
2024-10-18,Dhanmondi,Mineral Water 1L,Beverages,32,24.94,0.0,798.08,1,0,None,0,Card,Regular
2024-10-18,Dhanmondi,Panjabi (Ready-made),Fashion,4,978.13,0.0,3912.52,1,0,None,0,Cash,Walk-in
2024-10-18,Dhanmondi,Saree (Cotton),Fashion,3,1368.5,0.0,4105.5,1,0,None,0,bKash,Walk-in
2024-10-18,Dhanmondi,Rice (Miniket) 5kg,Grocery,26,428.79,0.0,11148.54,1,0,None,0,Card,Walk-in
2024-10-18,Dhanmondi,Soybean Oil 5L,Grocery,14,807.31,0.0,11302.34,1,0,None,0,Nagad,Wholesale
2024-10-18,Dhanmondi,Lentils (Masoor Dal) 1kg,Grocery,17,134.78,0.0,2291.26,1,0,None,0,Card,Walk-in
2024-10-18,Dhanmondi,Sugar 1kg,Grocery,21,124.96,0.0,2624.16,1,0,None,0,Cash,Regular
2024-10-18,Dhanmondi,Tea (Ispahani) 400g,Grocery,16,263.71,0.0,4219.36,1,0,None,0,bKash,Wholesale
2024-10-18,Dhanmondi,Detergent Powder 1kg,Household,12,179.18,0.0,2150.16,1,0,None,0,Cash,Regular
2024-10-18,Dhanmondi,Toothpaste 100g,Personal Care,21,90.66,0.0,1903.86,1,0,None,0,bKash,Walk-in
2024-10-18,Dhanmondi,Hand Sanitizer 200ml,Personal Care,12,118.94,0.0,1427.28,1,0,None,0,Cash,Regular
2024-10-18,Dhanmondi,Instant Noodles (Pack),Snacks,30,19.41,0.0,582.3,1,0,None,0,bKash,Wholesale
2024-10-18,Dhanmondi,Biscuits (Family Pack),Snacks,22,88.48,0.0,1946.56,1,0,None,0,Nagad,Regular
2024-10-18,Dhanmondi,Notebook (200 pages),Stationery,16,44.91,0.0,718.56,1,0,None,0,Card,Walk-in
2024-10-18,Gulshan,Soft Drink 1.5L,Beverages,26,109.72,0.0,2852.72,1,0,None,0,Cash,Walk-in
2024-10-18,Gulshan,Mineral Water 1L,Beverages,69,24.8,0.0,1711.2,1,0,None,0,bKash,Regular
2024-10-18,Gulshan,Panjabi (Ready-made),Fashion,4,935.51,0.0,3742.04,1,0,None,0,Nagad,Regular
2024-10-18,Gulshan,Saree (Cotton),Fashion,2,1344.97,0.0,2689.94,1,0,None,0,bKash,Regular
2024-10-18,Gulshan,Rice (Miniket) 5kg,Grocery,22,409.75,0.0,9014.5,1,0,None,0,bKash,Regular
2024-10-18,Gulshan,Soybean Oil 5L,Grocery,14,832.74,0.0,11658.36,1,0,None,0,Cash,Regular
2024-10-18,Gulshan,Lentils (Masoor Dal) 1kg,Grocery,26,138.42,0.0,3598.92,1,0,None,0,Cash,Walk-in
2024-10-18,Gulshan,Sugar 1kg,Grocery,19,120.67,0.0,2292.73,1,0,None,0,Nagad,Walk-in
2024-10-18,Gulshan,Tea (Ispahani) 400g,Grocery,14,258.64,0.0,3620.96,1,0,None,0,Cash,Regular
2024-10-18,Gulshan,Detergent Powder 1kg,Household,15,170.69,0.0,2560.35,1,0,None,0,Nagad,Wholesale
2024-10-18,Gulshan,Toothpaste 100g,Personal Care,22,98.09,0.0,2157.98,1,0,None,0,bKash,Walk-in
2024-10-18,Gulshan,Hand Sanitizer 200ml,Personal Care,13,120.28,0.0,1563.64,1,0,None,0,Card,Wholesale
2024-10-18,Gulshan,Instant Noodles (Pack),Snacks,51,19.81,0.0,1010.31,1,0,None,0,bKash,Walk-in
2024-10-18,Gulshan,Biscuits (Family Pack),Snacks,36,91.01,0.0,3276.36,1,0,None,0,Cash,Regular
2024-10-18,Gulshan,Notebook (200 pages),Stationery,36,44.06,0.0,1586.16,1,0,None,0,Cash,Walk-in
2024-10-18,Uttara,Soft Drink 1.5L,Beverages,40,115.86,0.0,4634.4,1,0,None,0,Cash,Regular
2024-10-18,Uttara,Mineral Water 1L,Beverages,40,24.66,0.0,986.4,1,0,None,0,Card,Walk-in
2024-10-18,Uttara,Panjabi (Ready-made),Fashion,2,911.07,0.0,1822.14,1,0,None,0,Card,Walk-in
2024-10-18,Uttara,Saree (Cotton),Fashion,2,1411.22,0.0,2822.44,1,0,None,0,Cash,Regular
2024-10-18,Uttara,Rice (Miniket) 5kg,Grocery,27,429.27,0.0,11590.29,1,0,None,0,Nagad,Walk-in
2024-10-18,Uttara,Soybean Oil 5L,Grocery,12,830.47,0.0,9965.64,1,0,None,0,Card,Regular
2024-10-18,Uttara,Lentils (Masoor Dal) 1kg,Grocery,17,139.99,0.0,2379.83,1,0,None,0,Cash,Walk-in
2024-10-18,Uttara,Sugar 1kg,Grocery,11,133.99,0.0,1473.89,1,0,None,0,Card,Walk-in
2024-10-18,Uttara,Tea (Ispahani) 400g,Grocery,9,269.84,0.0,2428.56,1,0,None,0,Cash,Regular
2024-10-18,Uttara,Detergent Powder 1kg,Household,14,180.22,0.0,2523.08,1,0,None,0,Cash,Walk-in
2024-10-18,Uttara,Toothpaste 100g,Personal Care,20,98.2,0.0,1964.0,1,0,None,0,bKash,Regular
2024-10-18,Uttara,Hand Sanitizer 200ml,Personal Care,13,120.11,0.0,1561.43,1,0,None,0,Cash,Regular
2024-10-18,Uttara,Instant Noodles (Pack),Snacks,51,20.26,0.0,1033.26,1,0,None,0,Nagad,Regular
2024-10-18,Uttara,Biscuits (Family Pack),Snacks,18,89.95,0.0,1619.1,1,0,None,0,Cash,Walk-in
2024-10-18,Uttara,Notebook (200 pages),Stationery,25,45.08,0.0,1127.0,1,0,None,0,bKash,Walk-in
2024-10-19,Chattogram,Soft Drink 1.5L,Beverages,26,112.2,0.0,2917.2,1,0,None,0,Card,Walk-in
2024-10-19,Chattogram,Mineral Water 1L,Beverages,47,26.21,0.0,1231.87,1,0,None,0,Cash,Walk-in
2024-10-19,Chattogram,Panjabi (Ready-made),Fashion,4,987.29,0.0,3949.16,1,0,None,0,Cash,Walk-in
2024-10-19,Chattogram,Saree (Cotton),Fashion,2,1357.28,0.0,2714.56,1,0,None,0,Cash,Walk-in
2024-10-19,Chattogram,Rice (Miniket) 5kg,Grocery,14,421.31,0.0,5898.34,1,0,None,0,Nagad,Walk-in
2024-10-19,Chattogram,Soybean Oil 5L,Grocery,9,867.29,0.0,7805.61,1,0,None,0,Nagad,Walk-in
2024-10-19,Chattogram,Lentils (Masoor Dal) 1kg,Grocery,14,133.29,0.0,1866.06,1,0,None,0,Nagad,Walk-in
2024-10-19,Chattogram,Sugar 1kg,Grocery,13,133.62,0.0,1737.06,1,0,None,0,Cash,Wholesale
2024-10-19,Chattogram,Tea (Ispahani) 400g,Grocery,8,256.36,0.0,2050.88,1,0,None,0,Nagad,Walk-in
2024-10-19,Chattogram,Detergent Powder 1kg,Household,14,181.42,0.0,2539.88,1,0,None,0,Card,Regular
2024-10-19,Chattogram,Toothpaste 100g,Personal Care,17,97.92,0.0,1664.64,1,0,None,0,Cash,Walk-in
2024-10-19,Chattogram,Hand Sanitizer 200ml,Personal Care,6,123.35,0.0,740.1,1,0,None,0,Cash,Walk-in
2024-10-19,Chattogram,Instant Noodles (Pack),Snacks,44,20.67,0.0,909.48,1,0,None,0,Cash,Regular
2024-10-19,Chattogram,Biscuits (Family Pack),Snacks,20,95.2,0.0,1904.0,1,0,None,0,Cash,Walk-in
2024-10-19,Chattogram,Notebook (200 pages),Stationery,21,46.36,0.0,973.56,1,0,None,0,Card,Regular
2024-10-19,Dhanmondi,Soft Drink 1.5L,Beverages,43,112.09,0.0,4819.87,1,0,None,0,Card,Walk-in
2024-10-19,Dhanmondi,Mineral Water 1L,Beverages,53,25.3,0.0,1340.9,1,0,None,0,Cash,Walk-in
2024-10-19,Dhanmondi,Panjabi (Ready-made),Fashion,4,919.18,0.0,3676.72,1,0,None,0,Cash,Wholesale
2024-10-19,Dhanmondi,Saree (Cotton),Fashion,3,1294.65,0.0,3883.95,1,0,None,0,bKash,Regular
2024-10-19,Dhanmondi,Rice (Miniket) 5kg,Grocery,25,418.5,0.0,10462.5,1,0,None,0,Cash,Regular
2024-10-19,Dhanmondi,Soybean Oil 5L,Grocery,13,855.72,0.0,11124.36,1,0,None,0,Nagad,Regular
2024-10-19,Dhanmondi,Lentils (Masoor Dal) 1kg,Grocery,15,125.67,0.0,1885.05,1,0,None,0,Cash,Regular
2024-10-19,Dhanmondi,Sugar 1kg,Grocery,20,125.01,0.0,2500.2,1,0,None,0,bKash,Walk-in
2024-10-19,Dhanmondi,Tea (Ispahani) 400g,Grocery,10,256.35,0.0,2563.5,1,0,None,0,Nagad,Regular
2024-10-19,Dhanmondi,Detergent Powder 1kg,Household,17,191.89,0.0,3262.13,1,0,None,0,Cash,Walk-in
2024-10-19,Dhanmondi,Toothpaste 100g,Personal Care,13,93.44,0.0,1214.72,1,0,None,0,Cash,Regular
2024-10-19,Dhanmondi,Hand Sanitizer 200ml,Personal Care,13,122.61,0.0,1593.93,1,0,None,0,Card,Regular
2024-10-19,Dhanmondi,Instant Noodles (Pack),Snacks,51,19.96,0.0,1017.96,1,0,None,0,Nagad,Regular
2024-10-19,Dhanmondi,Biscuits (Family Pack),Snacks,37,86.73,0.0,3209.01,1,0,None,0,Cash,Wholesale
2024-10-19,Dhanmondi,Notebook (200 pages),Stationery,31,43.58,0.0,1350.98,1,0,None,0,bKash,Regular
2024-10-19,Gulshan,Soft Drink 1.5L,Beverages,36,111.56,0.0,4016.16,1,0,None,0,Cash,Regular
2024-10-19,Gulshan,Mineral Water 1L,Beverages,40,24.83,0.0,993.2,1,0,None,0,Cash,Regular
2024-10-19,Gulshan,Panjabi (Ready-made),Fashion,4,918.45,0.0,3673.8,1,0,None,0,bKash,Walk-in
2024-10-19,Gulshan,Saree (Cotton),Fashion,3,1342.77,0.0,4028.31,1,0,None,0,Nagad,Wholesale
2024-10-19,Gulshan,Rice (Miniket) 5kg,Grocery,32,413.05,0.0,13217.6,1,0,None,0,Cash,Regular
2024-10-19,Gulshan,Soybean Oil 5L,Grocery,15,818.71,0.0,12280.65,1,0,None,0,Cash,Wholesale
2024-10-19,Gulshan,Lentils (Masoor Dal) 1kg,Grocery,28,132.68,0.0,3715.04,1,0,None,0,Cash,Regular
2024-10-19,Gulshan,Sugar 1kg,Grocery,20,126.3,0.0,2526.0,1,0,None,0,bKash,Walk-in
2024-10-19,Gulshan,Tea (Ispahani) 400g,Grocery,9,244.31,0.0,2198.79,1,0,None,0,Cash,Walk-in
2024-10-19,Gulshan,Detergent Powder 1kg,Household,15,176.64,0.0,2649.6,1,0,None,0,bKash,Wholesale
2024-10-19,Gulshan,Toothpaste 100g,Personal Care,27,101.65,0.0,2744.55,1,0,None,0,Card,Walk-in
2024-10-19,Gulshan,Hand Sanitizer 200ml,Personal Care,11,117.76,0.0,1295.36,1,0,None,0,bKash,Walk-in
2024-10-19,Gulshan,Instant Noodles (Pack),Snacks,64,19.77,0.0,1265.28,1,0,None,0,Nagad,Walk-in
2024-10-19,Gulshan,Biscuits (Family Pack),Snacks,34,88.17,0.0,2997.78,1,0,None,0,Cash,Walk-in
2024-10-19,Gulshan,Notebook (200 pages),Stationery,29,43.94,0.0,1274.26,1,0,None,0,Card,Walk-in
2024-10-19,Uttara,Soft Drink 1.5L,Beverages,35,110.78,0.0,3877.3,1,0,None,0,Card,Walk-in
2024-10-19,Uttara,Mineral Water 1L,Beverages,38,24.57,0.0,933.66,1,0,None,0,Nagad,Walk-in
2024-10-19,Uttara,Panjabi (Ready-made),Fashion,4,998.08,0.0,3992.32,1,0,None,0,bKash,Regular
2024-10-19,Uttara,Saree (Cotton),Fashion,2,1411.76,0.0,2823.52,1,0,None,0,Nagad,Walk-in
2024-10-19,Uttara,Rice (Miniket) 5kg,Grocery,22,403.04,0.0,8866.88,1,0,None,0,Nagad,Walk-in
2024-10-19,Uttara,Soybean Oil 5L,Grocery,12,840.73,0.0,10088.76,1,0,None,0,bKash,Walk-in
2024-10-19,Uttara,Lentils (Masoor Dal) 1kg,Grocery,13,139.8,0.0,1817.4,1,0,None,0,bKash,Walk-in
2024-10-19,Uttara,Sugar 1kg,Grocery,18,128.04,0.0,2304.72,1,0,None,0,Nagad,Walk-in
2024-10-19,Uttara,Tea (Ispahani) 400g,Grocery,12,247.35,0.0,2968.2,1,0,None,0,Cash,Regular
2024-10-19,Uttara,Detergent Powder 1kg,Household,12,184.97,0.0,2219.64,1,0,None,0,Cash,Walk-in
2024-10-19,Uttara,Toothpaste 100g,Personal Care,19,94.69,0.0,1799.11,1,0,None,0,Cash,Walk-in
2024-10-19,Uttara,Hand Sanitizer 200ml,Personal Care,10,123.83,0.0,1238.3,1,0,None,0,bKash,Walk-in
2024-10-19,Uttara,Instant Noodles (Pack),Snacks,53,19.31,0.0,1023.43,1,0,None,0,bKash,Walk-in
2024-10-19,Uttara,Biscuits (Family Pack),Snacks,37,87.58,0.0,3240.46,1,0,None,0,Cash,Regular
2024-10-19,Uttara,Notebook (200 pages),Stationery,25,43.34,0.0,1083.5,1,0,None,0,Cash,Wholesale
2024-10-20,Chattogram,Soft Drink 1.5L,Beverages,23,103.14,0.0,2372.22,0,0,None,0,Card,Walk-in
2024-10-20,Chattogram,Mineral Water 1L,Beverages,26,24.6,0.0,639.6,0,0,None,0,Card,Walk-in
2024-10-20,Chattogram,Panjabi (Ready-made),Fashion,3,961.34,0.0,2884.02,0,0,None,0,Cash,Regular
2024-10-20,Chattogram,Saree (Cotton),Fashion,2,1343.9,0.0,2687.8,0,0,None,0,bKash,Walk-in
2024-10-20,Chattogram,Rice (Miniket) 5kg,Grocery,15,419.99,0.0,6299.85,0,0,None,0,Cash,Regular
2024-10-20,Chattogram,Soybean Oil 5L,Grocery,10,786.55,0.0,7865.5,0,0,None,0,Card,Walk-in
2024-10-20,Chattogram,Lentils (Masoor Dal) 1kg,Grocery,12,142.58,0.0,1710.96,0,0,None,0,Cash,Wholesale
2024-10-20,Chattogram,Sugar 1kg,Grocery,10,127.88,0.0,1278.8,0,0,None,0,bKash,Regular
2024-10-20,Chattogram,Tea (Ispahani) 400g,Grocery,9,240.25,0.0,2162.25,0,0,None,0,Cash,Walk-in
2024-10-20,Chattogram,Detergent Powder 1kg,Household,6,174.64,0.0,1047.84,0,0,None,0,Card,Walk-in
2024-10-20,Chattogram,Toothpaste 100g,Personal Care,16,93.76,0.0,1500.16,0,0,None,0,Cash,Walk-in
2024-10-20,Chattogram,Hand Sanitizer 200ml,Personal Care,7,112.91,0.0,790.37,0,0,None,0,bKash,Regular
2024-10-20,Chattogram,Instant Noodles (Pack),Snacks,39,19.9,0.0,776.1,0,0,None,0,Cash,Regular
2024-10-20,Chattogram,Biscuits (Family Pack),Snacks,22,91.62,0.0,2015.64,0,0,None,0,Card,Walk-in
2024-10-20,Chattogram,Notebook (200 pages),Stationery,16,46.61,0.0,745.76,0,0,None,0,Card,Regular
